tokens,pos_tags
अवध,NN
के,PSP
((,NP
नाटककार,NN
फतेह,NNP
बहादुर,NNP
शाही,NNP
के,PSP
((,NP
कुल,NN
खनदान,NN
के,PSP
((,NP
सूबेदार,NN
नजीर,NNP
((,NP
बंगाल,NN
के,PSP
((,NP
नवाब,NN
बादशाह,NN
((,CCP
आउर,CC
((,NP
बनारस,NNP
परिचय,JJ
गायक,NN
दल,NN
से,PSP
((,VGF
करवावत,VM
बा,VAUX
।,SYM
((,NP
जे,PRP
से,PSP
((,VGNF
पढ़वइया,VM
के,PSP
((,NP
राजा,NN
बलवंत,NNP
सिंह,NNP
साथ,NN
((,VGF
देले,VM
रहे,VAUX
((,NP
लोग,NN
।,SYM
((,NP
कांटक,NN
के,PSP
((,NP
सोझा,NN
वर्तमान,NN
((,CCP
आ,CC
((,NP
अतीत,NN
दूनो,NN
संगे-संग,NN
((,NP
एगो,QC
जी,NN
के,PSP
((,VGF
कहना,VM
बा,VAUX
((,CCP
कि,CC
((,NP
अक्षयवर,NNP
दीक्षित,NNP
जी,RP
के,PSP
((,NP
प्रेरना,NN
सहज,JJ
भाव,NN
में,PSP
((,NP
उपस्थित,NN
((,VGF
होत,VM
लउकत,VM
बा,VAUX
।,SYM
((,NP
नट-नटी,NN
से,PSP
((,NP
ऊ,PRP
आजादी,NN
के,PSP
((,NP
एह,PRP
पहिल,NN
नायक,NN
के,PSP
((,NP
वीर-गाथा,NN
के,PSP
((,NP
आपसी,PRP
बतकही,NN
((,NP
चुहल,NN
((,CCP
आ,CC
((,NP
गीत-गवनई,JJ
नाटक,NN
के,PSP
((,NP
चरित्रांकन,NN
((,VGF
कर,VM
पवले,VAUX
बाड़न,VAUX
।,SYM
((,NP
ई,PRP
लड़ाई,NN
मुकम्मल,NN
((,NP
सहज-संप्रेषण,NN
के,PSP
((,NP
कोसिस,NN
((,VGF
जनात,VM
बा,VAUX
।,SYM
((,NP
आशा,NN
((,VGF
बा,VM
((,NP
ई,PRP
रूप,NN
से,PSP
((,NP
पहिला,NN
हाली,NN
((,NP
अँग्रेरजी,JJ
साम्राज्यवाद,NN
((,CCP
आ,CC
((,NP
शोषण,NN
नाटक,NN
मंचो,NN
के,PSP
((,NP
दिसाई,NN
सफल,NN
((,VGF
होई,VM
के,PSP
((,NP
खिलाफ,NN
दीर्घकालिक,JJ
युद्ध,NN
के,PSP
((,NP
शुरुआत,NN
((,VGF
कइले,VM
रहे,VAUX
((,CCP
आ,CC
((,NP
जेकरा,PRP
आवाहन,NN
पर,PSP
((,NEGP
ना,NEG
((,NP
खाली,NN
सिपाही,NN
((,RBP
बलुक,RB
((,NP
आम,NN
जेकरा,PRP
साथे,NN
((,NP
आवश्यक,JJ
रूप,NN
से,PSP
((,NP
तनाव,NN
((,CCP
आ,CC
((,NP
कौतूहल,NN
किसान,NN
((,CCP
आ,CC
((,NP
वीरांगना,NN
मेहरारूओ,NN
स्वेच्छा,NN
से,PSP
((,NP
भाग,NN
((,VGF
लेले,VM
बनल,VAUX
रहेला,VAUX
।,SYM
((,NP
अइसन,PRP
लागता,NN
((,NP
नाटककार,NN
एह,PRP
बात,NN
पर,PSP
((,VGF
रहली,VM
स,VAUX
।,SYM
((,NP
अंक,NN
तीन,QC
के,PSP
((,NP
पहिला,JJ
दृश्य,NN
में,PSP
((,NP
अइसने,PRP
एगो,QC
बहुत,INTF
ज्यादा,JJ
ध्यान,NN
((,VGF
नइखे,NEG
दिहले,VM
((,CCP
आ,CC
((,NEGP
ना,NEG
त,RP
((,NP
पात्रन,NN
के,PSP
((,NP
नारी,NN
चंपा,NN
के,PSP
((,NP
सोझा,NN
ले,PSP
((,VGF
आवत,VM
गइल,VAUX
बा,VAUX
((,NP
जे,PRP
नारी,NN
के,PSP
((,NP
संवादन,NN
से,PSP
((,CCP
या,CC
((,NP
नट-नटी,NN
((,CCP
आ,CC
((,NP
गायकन,NN
के,PSP
((,NP
आलापन,NN
से,PSP
((,NP
सहज,JJ
व्यापार,NN
((,NP
सेक्स,NN
((,CCP
आ,CC
((,NP
सिंगार-पटार,NN
से,PSP
((,NP
ऊपर,NN
उठ,NN
एह,PRP
तत्व,NN
के,PSP
((,NP
सुबहित,NN
ताना-बाना,NN
((,VGNF
बुने,VM
के,PSP
((,NP
चेष्टा,NN
((,VGF
कइले,VM
के,PSP
((,NP
देश,NN
खातिर,PSP
((,NP
नारी,JJ
जागरण,NN
करे,PSP
खातिर,PSP
((,NP
तइयार,NN
((,VGF
हो,VM
बा,VAUX
।,SYM
((,RBP
खाली,RB
((,NP
वर्णन,NN
से,PSP
((,CCP
आ,CC
((,NP
पहिले,NST
से,PSP
((,NP
तय,NN
विचारन,NN
के,PSP
((,VGF
जात,VM
बिया,VAUX
।,SYM
((,NP
ओकर,PRP
आवाहन,NN
((,VGF
बा,VM
।,SYM
((,NP
लोग,NN
आपन-आपन,PRP
सोझा,NN
ले,PSP
((,VGNF
आवे,VM
के,PSP
((,NP
उतजोग,NN
से,PSP
((,NP
रचल,JJ
कृति,NN
में,PSP
‘,SYM
((,NP
रस,NN
’,SYM
के,PSP
((,NP
हथियार,NN
पिजा,NN
((,VGF
लेउ,VM
((,CCP
आ,CC
((,NP
अपना-अपना,PRP
मरद,NN
सवाँग-बेटा,NN
बाधित,NN
((,VGNF
होखे,VM
के,PSP
((,NP
अंदेसा,NN
((,RBP
बराबर,RB
((,VGF
बनल,VM
रहेला,VAUX
।,SYM
((,NP
संग,NN
((,VGNF
लड़े,VM
खातिर,PSP
((,NP
तइयार,NN
((,VGF
हो,VM
जाव,VAUX
।,SYM
((,NP
ई,PRP
द्रष्टव्य,NN
((,VGF
बा,VM
((,CCP
कि,CC
((,NP
एह,PRP
नाटक,NN
के,PSP
((,NP
पहिले,NN
फतेह,NNP
बहादुर,NNP
((,CCP
आ,CC
‘,SYM
((,NP
पहिला,JJ
नायक,NN
’,SYM
((,NP
के,PSP
((,NP
पहिले,JJ
भोजपुरी,NN
में,PSP
((,NP
भिन्न-भिन्न,JJ
शाही,NN
के,PSP
((,NP
इतिहास,NN
के,PSP
((,NP
आमजन,NN
का,PSP
((,NP
सोझा,NN
((,VGF
ले,VM
आवे,VAUX
में,PSP
((,NP
विषयन,NN
प,PSP
((,NP
ऊ,PRP
आठ,NN
गो,QC
((,JJP
नाटक,NN
प्रकाशित,JJ
((,VGF
करवा,VM
चुकल,VAUX
डा0,RP
((,NP
मैनजर,NNP
पाण्डेय,NNP
((,BLK
पं0,RP
((,NP
अक्षयवर,NNP
दीक्षित,NNP
((,CCP
आ,CC
((,BLK
डा0,RP
((,NP
तैय्यब,NNP
((,VGF
बाड़े,VM
।,SYM
((,BLK
‘,SYM
((,NP
नव,JJ
ग्रह,NN
’,SYM
((,NP
नियर,NN
((,NP
उनकर,PRP
नवो,JJ
नाटक,NN
((,NP
भोजपुरी,JJ
हुसैन,NN
पीड़ित,NN
((,NP
जइसन,PRP
सूझ-बूझ,NN
वाला,PSP
((,NP
साहित्यकारन,NN
के,PSP
((,NP
साहित्य,NN
में,PSP
((,NP
ढेर,NN
अँजोर,NN
((,VGF
फइलावत,VM
बरत,VAUX
रहिहें,VAUX
स,VAUX
।,SYM
((,NP
नाटक,NN
के,PSP
((,NP
एगो,QC
महत्वूपर्ण,JJ
तत्व,NN
((,VGF
होला,VM
((,NP
संघर्ष,NN
((,NP
कांटक,NN
जी,RP
((,NP
भोजपुरी,NN
के,PSP
((,NP
एगो,QC
समर्थ,JJ
लेखक,NN
((,VGF
हवे,VM
((,NP
प्रगतिशील,JJ
चिंता-चेतना,NN
((,CCP
आ,CC
((,NP
वामपंथी,JJ
तेवर,NN
में,PSP
((,NP
हँसे-हँसावे,NN
((,CCP
आ,CC
((,NP
चिउँटी,NN
((,VGF
कटला,VM
((,NP
अइसन,PRP
व्यंग,NN
((,VGNF
करे,VM
खातिर,PSP
((,NP
भोजपुरी,NN
के,PSP
((,NP
जियतार,NN
शब्द,NN
((,CCP
आ,CC
((,NP
मुहावरन,NN
से,PSP
((,NP
सजल,JJ
सजावल,JJ
कविता,NN
((,VGF
लिखे,VM
((,CCP
आ,CC
((,NP
कहे,NN
सुनावे,NN
खातिर,PSP
((,NP
भोजपुरी,NN
के,PSP
((,NP
कथाकार,NN
नाटककार,NN
सुरेश,NNP
कांटक,NNP
((,NP
जवन,PRP
कविता,NN
((,VGF
लिखले,VM
बाड़न,VAUX
।,SYM
((,NP
उन्हने,PRP
के,PSP
संग्रह,NN
((,VGF
ह,VM
',SYM
((,NP
का,WQ
ए,INJ
बकुला,NN
’,SYM
?,SYM
((,NP
‘हाड़ा’,NN
((,NP
‘बकुला’,NN
((,NP
‘भइँस’,NN
((,NP
‘बैल’,NN
((,NP
‘मुर्गा’,NN
((,NP
‘कउवा’,NN
((,NP
‘बिलाई’,NN
((,NP
‘जोकर’,NN
((,NP
‘मदारी’,NN
जइसन,PRP
((,NP
गॅंवई,JJ
शब्द-प्रतीकन,NN
के,PSP
((,NP
जरिए,NN
देस,NN
के,PSP
((,JJP
सामाजिक,JJ
((,NP
राजनीतिक,JJ
परिवेश,NN
((,CCP
आ,CC
((,NP
बेवस्था,NN
का,PSP
((,NP
विसंगतियन,NN
पर,PSP
((,NP
कांटक,NNP
जी,RP
((,NP
नीक,JJ
व्यंग,NN
((,VGF
कइले,VM
बाड़न,VAUX
।,SYM
((,NP
उन्तालीस,QC
गो,QC
कवितन,NN
से,PSP
((,VGF
भरल,VM
((,NP
ई,PRP
किताब,NN
((,NP
एक,QC
सौ,QC
बारह,QC
पृष्ठ,NN
के,PSP
((,VGF
बिया,VM
।,SYM
((,NP
एमें,PRP
गाँव-जवार,NN
((,NP
देहात,NN
में,PSP
((,VGF
बोले,VM
बतिआवे,VAUX
वाला,PSP
((,NP
शब्दन,NN
का,PSP
((,NP
जरिए,NN
सामान्य,JJ
पाठकन,NN
के,PSP
((,NP
मन-मनसायन,NN
((,VGF
करे,VM
खातिर,PSP
((,NP
बहुत,INTF
कुछ,QF
((,VGF
मिली,VM
।,SYM
((,JJP
समाजिक,JJ
((,JJP
राजनीतिक,JJ
((,JJP
आर्थिक,JJ
((,CCP
आ,CC
((,NP
धार्मिक,JJ
बिसंगतियन,NN
पर,PSP
((,NP
लूट,NN
((,NP
शोषण,NN
((,NP
ठगी,NN
((,NP
भ्रष्टाचार,NN
((,NP
झूठ,NN
((,CCP
आ,CC
((,NP
झाँसा,NN
पर,PSP
((,NP
कवि,NN
के,PSP
‘,SYM
((,NP
तात्कालिक,JJ
कमेन्ट,NN
’,SYM
((,NP
कविता,NN
((,VGF
बनि,VM
जाता,VAUX
।,SYM
((,NP
कुछ,QF
खास,NN
कवितन,NN
में,PSP
((,NP
कवि,NN
के,PSP
((,NP
कवित्व,NN
((,CCP
आ,CC
((,NP
‘बाग्विदग्धता’,NN
((,VGNF
देखे,VM
के,PSP
((,NP
जरूर,INTF
((,VGF
मिलता,VM
((,CCP
आ,CC
((,NP
‘कमेन्ट’,NN
सार्थक,NN
((,CCP
आ,CC
((,NP
सोद्देश्य,NN
((,VGF
बनि,VM
जाता,VAUX
((,NEGP
नाहीं,NEG
त,RP
((,NP
कई,QF
गो,QC
कविता,NN
तुक-बइठाव,NN
((,NP
भावुकता,NN
((,NP
सतही,NN
उसाँस,NN
((,CCP
आ,CC
((,NP
आलाप,NN
((,VGNF
बनि,VM
के,PSP
((,VGF
रहि,VM
जा,VAUX
तारी,VAUX
सन,VAUX
।,SYM
‘,SYM
((,NP
जुल्फी,NN
जापान,NNP
के,PSP
’,SYM
((,BLK
‘,SYM
((,NP
विश्वसुन्दरी,NN
’,SYM
((,BLK
‘,SYM
((,VGF
पेन्हाइल,VM
गाइ,VAUX
’,SYM
((,BLK
‘,SYM
((,NP
मुरगा,NN
((,VGF
बोलल,VM
’,SYM
((,BLK
‘,SYM
((,NP
गुन-गान,NN
’,SYM
((,BLK
‘,SYM
((,NP
प्रदूषण,NN
((,VGF
फइलत,VM
बा,VAUX
’,SYM
((,NP
आदि,NN
कई,QF
गो,QC
कवितन,NN
में,PSP
((,NP
कवित्व,NN
((,NP
कसाव,NN
के,PSP
((,NP
कमी,NN
((,VGF
झलकत,VM
बा,VAUX
।,SYM
((,BLK
‘,SYM
((,NP
का,WQ
ए,INJ
बकुला,NN
’,SYM
((,NP
के,PSP
((,NP
भाषा,NN
जरूरत,NN
के,PSP
((,NP
मुताबिक,NN
भोजपुरी,NN
के,PSP
((,NP
शब्द-शक्ति,NN
के,PSP
((,NP
कारन,NN
जीवंत,NN
((,NP
चटक,NN
((,NP
धारदार,NN
((,CCP
आ,CC
((,NP
‘अपील’,NN
((,VGF
करे,VM
वाली,VAUX
बिया,VM
((,NP
जवना,PRP
के,PSP
((,NP
चलते,NN
‘,SYM
((,NP
का,WQ
एक,QC
बकुला,NN
?,SYM
((,VGF
’,SYM
((,NP
किताब,NN
के,PSP
((,NP
पढ़वइया,NN
के,PSP
((,RBP
लगातार,RB
((,NP
रस,NN
आनंद,NN
((,VGF
मिलत,VM
रही,VAUX
।,SYM
((,NP
कांटक,NNP
जी,RP
((,NP
भोजपुरी,NN
के,PSP
((,NP
पोढ़,JJ
लेखक,NN
((,VGF
हवें,VM
।,SYM
((,BLK
‘,SYM
((,NP
का,WQ
ए,INJ
बकुला,NN
?,SYM
((,BLK
’,SYM
((,NP
उनका,PRP
सृजनात्मक,JJ
मौलिकता,NN
के,PSP
((,NP
अभिव्यक्ति,NN
के,PSP
((,NP
आधार,NN
((,VGF
बा,VM
((,NP
जवना,PRP
पर,PSP
((,NP
आगा,NN
उनुका,PRP
सोच,NN
के,PSP
((,NP
नया,JJ
ऊंचाई,NN
((,NP
दीठि,NN
के,PSP
((,NP
नया,JJ
फइलाव,NN
((,CCP
आ,CC
((,NP
अभिव्यक्ति,NN
के,PSP
((,CCP
अउर,CC
((,NP
गहिराई,NN
((,VGF
मिली,VM
।,SYM
((,NP
अनिल,NNP
ओझा,NNP
‘नीरद’,NN
भोजपुरी,NN
के,PSP
((,NP
पुरान,JJ
कवि,NN
((,RBP
बाद,RB
((,NP
ई,PRP
भोजपुरी,JJ
उपन्यास,NN
‘,SYM
((,NP
बेचारा,JJ
सम्राट,NN
’,SYM
((,NP
सामने,NN
((,VGF
बा,VM
।,SYM
((,NP
लेखक,NN
((,VGF
हईं,VM
।,SYM
((,NP
कलकत्ता,NN
से,PSP
((,VGF
निकले,VM
वाली,VAUX
‘,SYM
((,NP
भोजपुरी,JJ
माटी,NN
‘,SYM
के,PSP
((,NP
कुछ,QF
समय,NN
तक,PSP
((,NP
सम्पादनो,NN
((,VGF
कइले,VM
बानी,VAUX
।,SYM
((,NP
भोजपुरी,NN
के,PSP
((,NP
कालखण्ड,NN
में,PSP
((,NP
एगो,QF
चर्चित,JJ
चरित्र,JJ
((,NP
नायक,NN
कुणाल,NNP
के,PSP
((,NP
कई,QF
गो,QC
साहित्यिक,JJ
संस्था,NN
से,PSP
((,VGNF
जुड़ल,VM
((,NP
‘नीरद’,NNP
जी,RP
पर,PSP
((,NP
पहिलहूं,NN
कई,QF
लोग,NN
((,NP
‘खण्डकाव्य’,NN
आदि,NN
((,VGF
लिख,VM
चुकल,VAUX
के,PSP
((,NP
कविता,JJ
संग्रह,NN
‘,SYM
((,NP
पिंजरा,NN
के,PSP
((,NP
मोल,NN
’,SYM
((,NP
खण्डकाव्य,NN
‘,SYM
((,NP
वीर,NN
',SYM
((,VGF
बा,VM
।,SYM
((,BLK
‘,SYM
((,NP
बेचारा,JJ
सम्राट,NN
’,SYM
((,NP
उपन्यास,NN
में,PSP
((,NP
मुख्य,JJ
पात्रन,NN
का,PSP
((,NP
रूप,NN
सिपाही,NN
',SYM
((,NP
मंगल,NNP
पाण्डे,NNP
’,SYM
((,NP
कहानी,JJ
संग्रह,NN
‘गुरुदक्षिणा’,NNP
का,PSP
((,NP
में,PSP
((,NP
सम्राट,NNP
अशोक,NNP
((,NP
उनकर,PRP
बुढ़ारी,NN
समय,NN
के,PSP
((,NP
अंन्तिम,NN
भारतीय,JJ
इतिहास,NN
में,PSP
((,NP
चर्चित,JJ
मगध,NN
सम्राट,NN
((,NP
अशोक,NNP
पत्नी,NN
तिष्यरक्षिता,NNP
((,NP
पहिलकी,NN
पत्नी,NN
के,PSP
((,NP
पुत्र,NN
कुणाल,NNP
((,CCP
आ,CC
((,VGF
बाड़न,VM
((,CCP
आ,CC
((,NP
अन्त,NN
में,PSP
((,NP
रानी,NN
कांचनमाला,NNP
पति,NN
का,PSP
((,NP
साथ,NN
इनकर,PRP
रानी,NN
कांचनमाला,NNP
मुख्य,NN
((,VGF
बा,VM
((,NP
लोग,NN
।,SYM
((,NP
उपन्यास,NN
के,PSP
((,NP
भिक्षुणी,NN
बनि,NN
के,PSP
((,NP
बुद्ध,NN
का,PSP
((,NP
शरण,NN
में,PSP
((,VGF
चलि,VM
जात,VAUX
बाड़ी,VAUX
।,SYM
((,NP
कथा,NN
एही,PRP
पात्रन,NN
के,PSP
((,NP
इर्द-गिर्द,NN
((,VGF
घूमि,VM
रहल,VAUX
बा,VAUX
((,NP
जवना,PRP
के,PSP
((,NP
मूल,NN
आधार,NN
इतिहास,NN
((,VGF
बा,VM
((,CCP
आ,CC
((,NP
जवना,PRP
में,PSP
((,NP
राजमहल,NN
बुनल-रचल,NN
एह,PRP
उपन्यास,NN
के,PSP
((,NP
कथा,NN
शिल्प,NN
में,PSP
‘,SYM
((,NP
नीरद,NNP
के,PSP
((,NP
अन्दरूनी,JJ
हालत,NN
में,PSP
((,NP
सुन्दर,NN
((,NP
कमसिन,NN
((,CCP
आ,CC
((,NP
रूप,NN
का,PSP
((,NP
जी,NN
’,SYM
((,NEGP
न,NEG
((,NP
खाली,NN
पात्रन,NN
के,PSP
((,NP
चरित्र,NN
के,PSP
((,NP
जीवंत,JJ
चित्रण,NN
((,VGF
कइले,VM
((,NP
अभिमान,NN
में,PSP
((,NP
चूर,NN
तिष्यरक्षिता,NN
के,PSP
((,NP
महत्वकांक्षा,NN
((,CCP
आ,CC
((,NP
अतृप्त,NN
((,VGF
बाड़े,VM
((,NP
बलुक,NN
ओह,PRP
काल,JJ
खण्ड,NN
के,PSP
((,NP
जथारथ,NN
अप्रासंगिक,JJ
वासना,NN
से,PSP
((,NP
उभरत,NN
विफल,JJ
प्रेम,NN
के,PSP
((,NP
प्रतिशोध,NN
((,CCP
आ,CC
((,NP
षडयंत्र,NN
परिस्थितियन,NN
((,VGF
आ,VM
((,NP
परिवेश,NN
के,PSP
((,NP
कुशलतापूवकर्,NN
((,VGF
गढ़ले,VM
बाड़,VAUX
के,PSP
((,NP
कहानी,NN
((,VGF
बा,VM
।,SYM
((,NP
एही,PRP
में,PSP
((,NP
अपना,PRP
करनी,NN
के,PSP
((,NP
परिणाम,NN
((,VGF
भोगत,VM
((,NP
घटना-चक्र,NN
के,PSP
((,NP
नाटकीय,JJ
उभार,NN
((,NP
अपना,PRP
कल्पनाशीलता,NN
बेचारा,JJ
सम्राट,NN
के,PSP
((,NP
परिणति,NN
((,VGF
घटित,VM
होता,VAUX
।,SYM
((,NP
उभारत,NN
खा,PSP
((,NP
नीरद,NNP
जी,RP
((,NP
पात्रन,NN
के,PSP
((,NP
जीवन्त,JJ
चरित्र,NN
चित्रण,NN
उपन्यास,NN
के,PSP
((,NP
स्त्री,NN
पात्र,NN
तिष्यरक्षिता,NN
में,PSP
((,NP
ऐश्वर्य,NN
में,PSP
((,NP
सफल,NN
((,VGF
भइल,VM
बाड़न,VAUX
।,SYM
((,NP
तत्कालीन,JJ
समाज,NN
((,NP
राज,JJ
बेवस्था,NN
वैभव,NN
((,CCP
आ,CC
((,NP
सत्ता,NN
का,PSP
((,NP
साथ-साथ,NN
अपना,PRP
रूप,NN
((,CCP
आ,CC
((,NP
यौवन,NN
((,CCP
आ,CC
((,NP
न्याय-अन्याय,NN
का,PSP
((,NP
प्रति,NN
सजग,JJ
नागरिक,NN
प्रजा,NN
के,PSP
((,NP
अभिमान,NN
((,VGF
बा,VM
।,SYM
((,NP
बूढ़,JJ
अशक्य,NNP
पति,NN
से,PSP
((,NP
तृप्त,NN
((,VGF
ना,NEG
भइला,VM
((,NP
भीतरी,JJ
संवेदना,NN
के,PSP
((,NP
उजागर,NN
((,VGF
करत,VM
((,NP
लोकतांत्रिक,JJ
मर्यादा,NN
पर,PSP
((,NP
उनुका,PRP
वासना,NN
के,PSP
((,NP
लावा,NN
सुन्दर,NN
((,CCP
आ,CC
((,NP
युवा,NN
युवराज,NN
के,PSP
((,NP
महत्व,NN
के,PSP
((,NP
रेखांकित,NN
((,VGNF
करे,VM
क,VAUX
((,NP
उनकर,PRP
कोशिश,NN
सफल,NN
((,NP
कुणाल,NNP
पर,PSP
((,NP
फूटि,NN
परतबा,NN
((,NP
जवना,PRP
में,PSP
((,NP
माता,NN
पुत्र,NN
के,PSP
((,NP
पवित्र,NN
((,VGF
भइल,VM
बा,VAUX
।,SYM
((,NP
सम्बन्ध,NN
((,CCP
आ,CC
((,NP
नैतिक,JJ
मूल्य,NN
((,VGF
बहि-बिला,VM
जाता,VAUX
।,SYM
((,NP
उच्च,NN
((,CCP
आ,CC
((,NP
आदर्श,JJ
चरित्र,NN
वाला,PSP
((,NP
युवराज,NN
कुणाल,NNP
लायक,NN
आज्ञाकारी,NN
से,PSP
((,NP
पुष्टे,NN
((,VGF
होखे,VM
((,NP
ई,PRP
जरुरी,NN
((,VGF
नइखे,VM
((,NP
नीरद,NNP
जी,RP
((,NP
अपना,PRP
((,CCP
आ,CC
((,NP
कर्तव्यपरायण,JJ
बेटा,NN
((,VGF
भलहीं,VM
होखसु,VAUX
((,CCP
बाकी,CC
((,NP
नियति,NN
कल्पनाप्रवणता,NN
((,CCP
आ,CC
((,NP
सिरजन-शक्ति,NN
से,PSP
((,NP
अपना,PRP
उपन्यास,NN
का,PSP
((,NP
जांता,NN
में,PSP
((,NP
पिसात,NN
((,VGF
बाड़न,VM
।,SYM
((,NP
अपना,PRP
पर,PSP
((,NP
आसक्त,NN
हरेक,PRP
के,PSP
((,NP
मुख्य,JJ
पात्रन,NN
के,PSP
((,NP
मनोवैज्ञानिक,JJ
चरित्र-चित्रण,NN
((,VGF
क,VM
((,NP
तरह,NN
से,PSP
((,NP
असफल,JJ
रानी,NN
तिष्यरक्षिता,NNP
के,PSP
((,NP
कूट,JJ
षड़यंत्र,NN
((,NP
के,PSP
((,NP
ई,PRP
((,VGF
दिखावे,VM
में,PSP
((,NP
सफल,NN
((,VGF
भइल,VM
बाड़न,VAUX
((,CCP
कि,CC
((,NP
परम,NN
प्रतापी,NN
दुरभि-संधि,NN
((,CCP
आ,CC
((,NP
छल,NN
का,PSP
((,NP
कारन,NN
अनासो,PRP
दण्ड,NN
के,PSP
((,NP
पात्र,NN
राजा,NN
जब,NST
((,NP
अपना,PRP
उमिर,NN
के,PSP
((,NP
आखिरी,JJ
पड़ाव,NN
में,PSP
((,NP
अपना,PRP
((,VGF
बनल,VM
((,NP
कुणाल,NNP
आपन,PRP
राजपाट,NN
((,CCP
आ,CC
((,NP
दूनो,NN
आँखी,NN
के,PSP
((,NP
जोति,NN
सुख-सुविधा,NN
((,NP
वासना,NN
((,CCP
आ,CC
((,NP
विलास,NN
खातिर,PSP
((,NP
आपन,NN
नैतिक,NN
((,VGF
गवां,VM
दे,VAUX
तारे,VAUX
।,SYM
((,NP
उनकर,PRP
पत्नी,NN
((,NP
कांचनमाला,NNP
पति,NN
परायणा,NNP
दायित्व,NN
के,PSP
((,NP
बिसरा,NN
((,VGF
देला,VM
त,RP
((,NP
बेचारा,NN
((,VGF
हो,VM
जाला,VAUX
।,SYM
((,NP
भाषा,NN
((,CCP
आ,CC
((,NP
उद्दात,JJ
चरित्र,NN
वाला,PSP
((,NP
कर्तव्यनिष्ठ,JJ
रानी,NN
((,VGF
बाड़ी,VM
।,SYM
((,NP
आगा,NN
अउर,NN
शैली,NN
दूनू,NN
के,PSP
((,NP
कथानुरूप,NN
((,CCP
आ,CC
((,NP
समय-अनुरूप,NN
((,VGNF
चलि,VM
के,PSP
((,NP
ऊ,PRP
पति,NN
का,PSP
((,NP
प्रति,NN
((,VGF
भइल,VM
((,NP
अन्याय,NN
खातिर,PSP
((,NP
संघर्ष,JJ
प्रयोग,JJ
उपन्यास,NN
के,PSP
((,VGF
पठनीय,VM
बनावऽता,VAUX
।,SYM
((,NP
नीरद,NNP
जी,RP
के,PSP
((,VGF
करत,VM
बाड़ी,VAUX
।,SYM
((,NP
तिष्यरक्षिता,NN
के,PSP
((,NP
छल,NN
((,NP
प्रपंच,NN
((,CCP
आ,CC
((,NP
दुरभिसंधि,NN
ई,PRP
उपन्यास,NN
((,NP
भोजपुरी,JJ
उपन्यास-परंपरा,NN
में,PSP
((,VGF
आइल,VM
((,NP
कमी,NN
उजागर,NN
((,VGF
हो,VM
जाता,VAUX
((,CCP
आ,CC
((,NP
षड़यंत्र,NN
((,VGF
रचे,VM
वाली,VAUX
((,NP
क्रूर,NN
अभिमानी,NN
के,PSP
((,NP
दूर,NN
((,VGF
करी,VM
((,NP
एमे,PRP
संदेह,NN
के,PSP
((,NP
गुंजाइश,NN
((,VGF
नइखे,VM
।,SYM
((,NP
इतिहास,NN
((,CCP
आ,CC
((,NP
‘क्रियेटिव‘,NN
कल्पना,NN
के,PSP
((,NP
संजोग,NN
से,PSP
((,NP
ऐतिहासिक,NN
((,NP
उपन्यास,NN
के,PSP
((,NP
हर,QF
बात,NN
इतिहास,NN
तिष्यरक्षिता,NN
का,PSP
((,NP
संगे-संगे,NN
उनकर,PRP
सहायक,NN
रुद्रसेन,NNP
((,CCP
आ,CC
((,NP
उनकर,PRP
सहायकन,NN
के,PSP
((,NP
दण्ड,NN
((,VGF
मिलऽता,VM
।,SYM
((,RBP
बाकिर,RB
((,NP
राजपाट,NN
((,CCP
आ,CC
((,NP
नेत्र,JJ
जोति,NN
से,PSP
((,NP
हीन,NN
अनासो,PRP
प्रताणित,NN
((,NP
दण्डित,NN
((,NP
कुणाल,NNP
विरक्त,JJ
भिक्षुक,NN
का,PSP
((,NP
रूप,NN
में,PSP
((,NP
मोह,NN
माया,NN
((,NP
सत्ता,NN
त्याग,NN
((,VGF
देत,VM
((,NP
‘पाती’,NN
के,PSP
((,NP
नवका,JJ
अंक,NN
(,SYM
((,NP
अंक,NN
-,SYM
((,NP
60,QC
),SYM
((,VGNF
देखि,VM
के,PSP
((,VGF
चिहा,VM
गइलीं,VAUX
।,SYM
((,VGF
सोचनी,VM
((,CCP
कि,CC
((,NP
भोजपुरी,NN
में,PSP
((,NP
अइसन,PRP
पत्रिका,NN
((,RBP
अगर,RB
((,NP
‘बुक,NN
स्टालन’,NN
पर,PSP
((,VGF
रखाए,VM
लागऽ,VAUX
सन,VAUX
त,RP
((,NP
भोजपुरिहा,JJ
भाई,NN
लोग,NN
((,NP
बेहिचक,NN
मातृभाषा,NN
का,PSP
((,NP
एह,PRP
पत्रिका,NN
के,PSP
((,NP
हाथो,NN
हाथ,NN
((,VGF
ली,VM
;,SYM
((,CCP
बाकिर,CC
((,NP
फेरु,PRP
तुरंते,NN
पत्रिका,NN
((,VGF
निकाले,VM
वाला,PSP
((,NP
लोगन,NN
क,PSP
((,NP
साधनविहीनता,NN
((,CCP
आ,CC
((,NP
वितरन-व्यवस्था,NN
का,PSP
((,NP
असहाय,JJ
स्थिति,NN
क,PSP
((,NP
खेयाल,NN
((,VGF
आइल,VM
त,RP
((,NP
मन,NN
((,VGF
थिरा,VM
गइल,VAUX
।,SYM
((,NP
‘पाती’,NN
के,PSP
((,NP
हरेक,QF
अंक,NN
हम,PRP
((,VGF
नइखीं,NEG
देखले,VM
।,SYM
((,NP
