tokens,pos_tags
सँ,PSP
सेहो,RP
संर्पक,NN
केलाह,VM
।,SYM
हमहूँ,PRP
दिल्ली,NNP
सँ,PSP
दूरभाष,NN
पर,PSP
मधुबनी,NNP
के,PSP
गणमान्य,JJ
व्यक्ति,NN
सभ,NN
के,PSP
संपर्क,NN
में,PSP
लगातार,JJ
रहलऊ,NNP
।,SYM
एहि,DEM
बीच,PRP
श्रद्धेय,JJ
श्री,NNP
महेन्द्र,NNP
मलंगिया,NNP
व,CC
श्री,NNP
प्रकाश,NNP
भैया,NNP
मधुबनी,NNP
पहुँचि,VM
क,VAUX
प्रेस,NN
।,SYM
वात्र्ता,NN
कयैलाह,VAUX
आ,CC
मधुबनी,NST
के,PSP
जन,NN
।,SYM
मानस,NN
के,PSP
महोत्सव,NN
के,PSP
जानकारी,NN
देलखिन,VM
अहू,DEM
प्रेस,NN
।,SYM
वात्र्ता,NN
मे,PSP
मधुबनी,NNP
के,PSP
किछु,QF
गणमान्य,JJ
के,PSP
खबर,NN
देल,VM
गैलनि,VAUX
लेकिन,CC
ओ,CC
सभ,NN
नागा,NN
केलाह,VM
।,SYM
खैर,INJ
ई,DEM
सभ,NN
प्रकरण,NN
संगे,NN
होईत,VM
रहलैय,VAUX
आ,CC
कार्यक्रम,NN
के,PSP
दिन,NN
नजदीक,JJ
आबि,VM
गैल,VAUX
।,SYM
हम,PRP
सभ,PRP
निश्चित,JJ
तिथि,NN
यानि,CC
,QC
अप्रैल,NN
,QC
क,PSP
विदा,VM
भेलऊ,VAUX
मात्र,JJ
टा,QC
सीट,NN
पक्का,JJ
भेल,VM
हम,PRP
सभ,PRP
गरीब,NN
रथ,NN
के,PSP
धक्का,NN
।,SYM
मुक्की,NN
खायत,VM
कष्ट,NN
सहैत,VM
लेकिन,CC
मोन,NN
आनन्दित,NN
रहय,VAUX
जे,CC
मातृभूमि,NN
के,PSP
लेल,PSP
इ,DEM
कष्ट,NN
आनन्द,NN
दैय,VM
रहल,VAUX
अछि,VAUX
महिला,NN
वर्ग,NN
के,PSP
सीट,NN
द,VM
हम,PRP
सभ,PRP
हास्य,NN
विनोद,NN
करैत,VM
,QC
अप्रैल,NN
,QC
क,PSP
मधुबनी,NN
पहुचलऊँ,VM
।,SYM
मधुबनी,NN
स्टेशन,NN
पर,PSP
श्री,NNP
जटाधर,NNP
जी,NNP
निवत्र्तमान,JJ
प्रमुख,NN
रहिका,VM
प्रखंड,NN
श्री,NNP
श्याम,NNP
मिश्र,NNP
श्री,NNP
महेन्द्र,NNP
लाल,NNP
कर्ण,NNP
श्री,NNP
शैलेष,NNP
जी,NNP
एंव,CC
श्री,NNP
संजय,NNP
जी,NNP
के,PSP
द्वारा,PSP
फूल,NN
माला,NN
के,PSP
संग,NN
मैलोरंग,NN
परिवार,PRP
के,PSP
स्वागत,NN
कयल,VM
गेल,VAUX
।,SYM
सच,NN
मानू,VM
त,RP
लागल,VM
जे,RP
आब,NST
अपन,PRP
वसुन्धरा,NN
पर,PSP
पहूँचि,VM
गेलेऊँ,VAUX
।,SYM
सभ,PRP
गोटे,CL
के,PSP
लेल,PSP
स्थानीय,JJ
होटल,NN
युवराज,NN
मे,PSP
विश्राम,NN
सह,CC
भोजन,NN
के,PSP
व्यवस्था,NN
पूर्व,JJ
निर्घारित,NN
रहय,VM
आर,CC
हम,PRP
सभ,PRP
ओतय,NST
पहुँचलहुँ,VM
।,SYM
पूरा,JJ
मैलोरंग,NN
परिवार,NN
के,PSP
लेल,PSP
भोजन,NN
बनाबैय,VM
लेल,PSP
भाई,NNP
दीपक,NNP
”यात्री“,NNP
दू,QC
गोर,CL
भनसिया,NN
के,PSP
व्यवस्था,NN
केने,VM
रहैथ,VAUX
जे,PRP
दूनू,QC
समय,NN
बढ,INTF
रूचिगर,JJ
भोजन,NN
बनाबैय,VM
।,SYM
हम,PRP
सभ,PRP
भोजन,NN
कय,PSP
किछु,QF
समय,NN
आराम,NN
क,VM
क,VAUX
नाटक,NN
स्थल,NN
के,PSP
देखय,VM
लेल,PSP
पहुँचलहूँ,VM
।,SYM
ओकर,PRP
बाद,NST
स्थानिय,JJ
सहयोगी,NN
लोकिनिक,NN
संग,PSP
एकटा,QC
बैठक,NN
आयोजित,VM
भेल,JJ
जाहि,PRP
मे,PSP
आवश्यक,JJ
वस्तु,NN
सभ,PRP
के,PSP
बारे,PSP
मे,PSP
चर्चा,NN
भेल,VM
जे,CC
नाटक,NN
मे,PSP
जरूरी,JJ
अछि,VM
।,SYM
आब,NST
हम,PRP
फेर,JJ
मधुबनी,NN
को,PSP
सभ,NN
रंगयोद्धा,NN
के,PSP
नाम,NN
श्री,NNP
जटाधर,NNP
जी,NNP
निवत्र्तमान,JJ
प्रमुख,NN
रहिका,NNP
प्रखंड,NN
श्री,NNP
श्याम,NNP
मिश्र,NNP
,,NN
श्री,NNP
महेन्द्र,NNP
लाल,NNP
कर्ण,NNP
श्री,NNP
विकास,NNP
श्री,NNP
शिवनारायण,NNP
मिश्र,NNP
एंव,CC
श्री,NNP
संजय,NNP
जी,NNP
कहलाह,VM
आबि,VM
जायत,VAUX
आ,CC
हमरा,PRP
सभ,PRP
संग,PSP
करीब,INTF
स्थानिय,JJ
बीस,QF
टा,RP
रंगकर्मी,NN
दिन,NN
राईत,NN
लागि,VM
गेलाह,VAUX
अहि,PRP
महोत्सव,NN
रूपी,JJ
यज्ञ,NN
में,PSP
आहूति,NN
देब,VM
लेल,PSP
।,SYM
हमहूँ,PRP
सभ,PRP
रातिक,VM
भोजन,NN
कय,WQ
विश्राम,NN
मे,PSP
चलि,VM
गेलऊँ,VAUX
।,SYM
अगिला,JJ
दिन,NN
यानि,NN
,QC
अप्रैल,VM
,QC
क,PSP
हम,PRP
प्रातः,NN
काल,NN
जल्दी,RB
उठि,VM
क,VAUX
स्थानिय,JJ
लोक,NN
घरे-घरे,RDP
जा,VM
क,VAUX
संपर्क,NN
केलयनि,VM
आ,CC
हकार,NN
के,PSP
पत्र,NN
सेहो,RP
देलयनि,VM
सभ,PRP
कहला,VM
जे,CC
अवश्य,RB
आयब,VM
।,SYM
तदउपरान्त,NST
हम,PRP
करीब,JJ
,QC
बजे,NN
दिन,NN
में,PSP
होटल,NN
पहुँचि,VM
क,PSP
प्रकाश,NNP
भैया,NNP
के,PSP
हमरा,PRP
द्वारा,PSP
कयल,VM
गेल,VM
लोक-संपर्क,NN
के,PSP
विवरण,NN
देलयैन,VM
।,SYM
सभ,
गोटे,RP
गप्प,VM
करतै,VAUX
रहि,VAUX
की,CC
अचानक,RB
भाई,NNP
दीपक,NNP
”यात्री“,NNP
अयलाह,VM
कहलाह,VM
जे,RP
एकटा,QC
दुखःद,JJ
समाचार,NN
अछि,VM
हम,PRP
सभ,PRP
पुछलियैन,VM
कि,WQ
यौ,INJ
त,RP
ओ,PRP
एकटा,QC
पत्र,NN
पकरबैत,VM
कहलाह,VM
जे,CC
ई,DEM
जिलाधिकारी,NN
के,PSP
द्वारा,PSP
पठाओल,VM
मैथिल,NN
कार्यक्रम,NN
नाम,NN
ई,DEM
प्रेम,NN
पत्र,NN
अछि,VM
।,SYM
भाई,NN
मुकेश,NNP
ओहि,DEM
पत्र,NN
के,PSP
पढलाह,VM
पत्र,NN
सुनतै,VM
मानू,VAUX
जेना,PRP
शरीर,NN
पर,PSP
बज्र,NN
खसि,VM
पडल,VAUX
हुआ,VAUX
तहिना,PRP
लागल,VM
कारण,NN
ओहि,DEM
पत्र,NN
मे,PSP
नगर,NN
भवन,NN
जे,PRP
तीन,QC
दिन,NN
के,PSP
लेल,PSP
महोत्सव,NN
के,PSP
लेल,PSP
सुरक्षित,NN
छल,VM
तकरा,PRP
अगिला,JJ
आदेश,NN
तकि,PSP
निरस्त,NN
कय,PSP
देल,VM
गेल,VAUX
आर,CC
कारण,NN
देल,VM
गेल,VAUX
जे,CC
,QC
अप्रैल,NN
,QC
के,PSP
आयल,VM
भूकंप,NN
के,PSP
कारण,NN
नगर,NN
भवन,NN
के,PSP
देवाल,VM
मे,PSP
दरार,NN
आबि,VM
गेल,VAUX
अछि,VAUX
।,SYM
आब,NST
सभ,PRP
गोटे,RP
चिन्तित,NN
भ,VM
गेलऊँ,VAUX
जे,CC
आब,NST
कि,WQ
हैत,VM
।,SYM
तखने,NST
पता,NN
चलल,VM
जे,CC
दिनांक,NN
,QC
अप्रैल,NN
,QC
क,PSP
सेहो,RP
नगर,NN
भवन,NN
मे,PSP
भोजपूरी,NN
कार्यक्रम,NN
भेल,VM
तथा,CC
,QC
अप्रैल,NN
,QC
जानकी,NN
उत्सव,NN
सह,CC
भजन,NN
संध्या,NN
के,PSP
आयोजन,NN
त,RP
भेल,VM
रहय,VAUX
।,SYM
खैर,INJ
हमरा,PRP
सभके,NN
अहि,PRP
कार्यक्रम,NN
स,PSP
कुनो,WQ
आपत्ति,NST
नहि,INJ
छल,VM
मुदा,CC
कि,PSP
मिथिला,NN
मे,PSP
मैथिली,NST
कार्यक्रम,NN
लेल,PSP
नगर,NN
भवन,NN
नहि,NEG
भेटा,VM
ताहि,DEM
बात,NN
सँ,PSP
बड,JJ
मोन,NST
तमसायल,VM
तकर,CC
बाद,NST
मिथिला,NN
के,PSP
सभ,NN
जन,NN
प्रतिनिधी,NN
सँ,PSP
दूरभाष,NN
पर,PSP
संपर्क,NN
साधलौं,VM
सभ,PRP
कियो,WQ
कहलाह,VM
हम,PRP
दरभंगा,NN
मे,PSP
बैठक,NN
मे,SYM
छी,VM
बैठक,VAUX
खतम,SYM
होईते,VAUX
जिलाधिकारी,NN
स,PSP
संपर्क,NN
क,PSP
अहाँ,PRP
सभ,NN
के,RB
बतबै,VM
छी,VAUX
किया,WQ
कहलाह,VM
हम,NN
दिल्ली,NN
हवाई,JJ
अड्डा,NN
पर,PSP
छी,VM
चारि,QC
बजे,NN
पटना,NN
पहुँचि,VM
के,PSP
अहाँ,PRP
सभ,NN
के,PSP
जिलाधिकारी,NN
स,PSP
बात,NN
क,PSP
अवगत,NN
करबै,VM
छी,VAUX
आ,CC
किछु,QF
जनप्रतिनिधी,NN
दूरभाष,NN
पर,PSP
गप्प,NN
कर,VM
योग्य,NN
नहि,INJ
हमरा,PRP
सभ,DEM
के,PSP
बुझला,VM
आ,CC
दूरभाष,NN
नहि,INTF
उठेलाह,VM
।,SYM
एकटा,QC
आओर,CC
उपर्युक्त,JJ
स्थान,NN
छल,VM
टाॅउन,NN
क्लब,NN
मैदान,NN
लेकिन,CC
ओ,PRP
प्रायः,RB
कुनो,QC
राजनीतिक,RB
दल,NN
के,PSP
कार्यक्रम,NN
लेल,PSP
पहिने,JJ
सँ,PSP
सुरक्षित,JJ
छल,VM
।,SYM
तैयो,NN
हम,PRP
सभ,PRP
हियाऊ,NST
नहि,INJ
हारलहुँ,VM
श्री,NNP
महेंद्र,NNP
भाई,NNP
आ,CC
श्री,NNP
जटाधर,NNP
भाई,NNP
कहलाह,VM
चलू,VM
महिला,NN
काॅलेज,NN
ओकर,PRP
प्रांगण,NN
देखैय,VM
छी,VAUX
हम,PRP
सभ,PRP
श्रद्धेय,JJ
श्री,NNP
मलंगिया,NNP
सर,NNP
के,PSP
संग,PSP
लैत,VM
ओई,DEM
रौद,NN
मे,PSP
विदा,NN
भेलौऊँ,VM
आ,CC
महिला,NN
कालेज,NN
पहुँलऊ,VM
आ,CC
सभ,PRP
गोटे,CC
प्रांगण,NN
के,PSP
मुआयना,NN
केलहुँ,VM
आ,CC
हमर,NN
सभहक,PRP
तकनिकी,JJ
निदेशक,NN
श्री,NNP
श्याम,NNP
साहनी,NNP
जे,PRP
राष्ट्रीय,NN
नाट्य,NN
विद्यालय,NN
सँ,PSP
स्नातक,NN
छथि,VM
से,RP
कहला,VM
जे,RP
स्थान,NN
उपयुक्त,JJ
अछि,VM
तकर,PRP
बाद,NST
ओहि,DEM
ठाम,NN
के,PSP
प्रधानध्यापक,NN
के,PSP
संग,NN
एक,QC
टा,RP
बैसार,NN
भेल,VM
ओ,PRP
कहला,VM
जे,RP
प्रांगण,NN
देनाई,VM
हमरा,NN
अधिकार,NN
क्षेत्र,NN
स,PSP
बाहर,NN
अछि,VM
प्रांगण,NN
देबाक,VM
अधिकार,NN
कुलपति,NN
के,PSP
छन्हि,VM
तेंय,CC
अहाँ,PRP
सभ,PRP
दरभंगा,NST
जा,VM
क,PSP
हुनका,PRP
आवेदन,NN
दियोन,VM
हम,NN
अग्रसारित,JJ
कय,VM
दय,VAUX
छी,VAUX
हमरा,PRP
सभके,PRP
आशा,NN
नै,NEG
पूर्ण,JJ
विश्वास,NN
छल,VM
जे,PSP
कुलपति,NN
कार्यक्रम,NN
के,PSP
लेल,PSP
प्रांगण,NN
जरूर,JJ
देता,VM
।,SYM
समय,
काफी,JJ
तेजी,PSP
निकैल,VM
रहल,VAUX
छल,VAUX
पूर्व,JJ
निर्धारित,NN
प्रेस-वात्र्ता,NN
भेल,VM
आ,CC
हम,PRP
सभ,PRP
प्रेस,NN
सँ,PSP
कहलियैन,VM
जे,PRP
हम,PRP
कार्यक्रम,NN
जरूर,JJ
करब,VM
आ,CC
संभवतः,NN
आब,NN
ई,DEM
कार्यक्रम,NN
स्थानीय,JJ
महिला,NN
काॅलेज,NN
के,PSP
प्रांगण,NN
मे,PSP
होयत,VM
आओर,CC
जिला,NN
प्रशासन,NN
के,PSP
मैथिली,NN
कार्यक्रम,NN
के,PSP
प्रति,NN
उदासीनता,JJ
के,PSP
प्रति,RB
आक्रोश,NN
व्यक्त,VM
कैल,VAUX
गेल,VAUX
।,SYM
तकर,PRP
बाद,NST
इहो,DEM
विचार,NN
भेल,VM
जे,PSP
स्थानिय,NN
वाट्सन,NN
विद्यालय,NN
के,PSP
प्रांगण,NN
सेहो,RP
देखल,VM
जाय,VAUX
सभ,PRP
गाटे,RP
फटफटिया,NN
पर,PSP
चढि,VM
के,PSP
वाट्सन,NN
विद्यालय,NN
विद्यालय,NN
पहुँचलऊ,VM
निराशा,NN
फेर,JJ
सद्यः,RB
ठाड,NN
रहैय,VAUX
पूरा,JJ
प्रांगन,NN
मे,PSP
वर्षा,NN
के,PSP
पानि,NN
मानू,VM
जेना,RB
विधाता,NN
सेहो,RP
तमसायल,VM
रहैत,VAUX
।,SYM
तखन,NN
श्री,NNP
श्याम,NNP
मिश्रा,NNP
श्री,NNP
महेंद्र,NNP
लाल,NNP
कर्ण,NNP
श्री,NNP
शैलेष,NNP
जी,NNP
एंव,CC
श्री,NNP
जटाधर,NNP
जी,NNP
दरभंगा,NNP
के,PSP
लेल,PSP
विदा,VM
भेला,VAUX
।,SYM
सांझ,NN
भ,VM
गेल,PSP
हम,NN
सब,PRP
पुनः,
यथास्थान,NN
आबि,VM
क,VAUX
नाटकक,NN
पूर्वाभ्यास,NN
प्रारंभ,NN
केलऊ,VM
मुदा,CC
ध्यान,NN
त,PSP
दरिभंगा,NN
पर,PSP
रहैय,VAUX
जे,PRP
कि,WQ
भेल,VM
आ,CC
कि,QF
हैत,VM
।,SYM
तखन,NST
मुकेश,NN
जी,PSP
कहलाह,VM
जे,PSP
अगर,NN
मधुबनी,NNP
में,PSP
स्थान,NN
नहि,INJ
भेल,VM
त,RP
बेनीपट्टी,NN
मे,PSP
जाक,VM
करब,VM
तैंय,VM
ओतऊ,NST
लेल,PSP
ध्यान,NN
केन्द्रित,JJ
केने,VM
रहू,VM
।,SYM
ततक्षण,JJ
पिताजी,NN
के,PSP
दूरभाष,NN
पर,PSP
कहलियैन,VM
जे,PSP
बेनीपट्टी,NNP
उच्च,NN
विद्यालय,NN
के,PSP
प्रांगण,NN
केना,PRP
तीन,QC
दिन,NN
के,PSP
लेल,PSP
उपलब्ध,NN
हैत,VM
ताहि,PRP
पर,ECH
ओ,CC
कहलाह,VM
एखन,NST
त,RP
प्रधानाध्यापक,NN
स,PSP
ऐते,NST
राति,NN
क,PSP
संवाद,NN
त,RP
नहि,NEG
भ,VM
पायत,VAUX
लेकिन,CC
भोर,NN
मे,PSP
हुनका,PRP
सँ,PSP
गप्प,NN
क,VM
लेब,VAUX
संभवतः,NN
स्थान,NN
उपलब्ध,NN
भ,VM
जेतह,VAUX
लेकिन,CC
कार्यक्रम,NN
अगर,JJ
मधुबनी,NN
मे,PSP
हेतेह,VM
त,RP
ओ,PRP
बढिया,JJ
बात,NN
।,SYM
इम्हर,NST
कुलपति,NN
महोदय,NN
दरभंगा,NST
मे,PSP
नहि,INJ
रहैत,VM
कुनो,QF
महाविद्यालय,NN
के,PSP
भ्रमण,NN
मे,PSP
निकलल,NN
रहैत,VAUX
।,SYM
दरभंगा,NNP
मे,PSP
गेल,VM
गणमान्य,JJ
सभ,PRP
करीब,JJ
राति,NN
के,PSP
नौ,QC
बजे,NN
तकि,PSP
हुनकर,PRP
आवास,NN
पर,PSP
रूकल,VM
रहति,VAUX
माननीय,JJ
कुलपति,NN
के,PSP
कर्मचारी,NN
कहलखिन,VM
जे,PSP
हम,NN
हुनका,PRP
आधुनिक,JJ
तकनिक,NN
व्हाट्सप,NN
के,PSP
माध्यम,NN
स,PSP
अहाँ,PRP
सभ,PRP
के,PSP
प्रयोजन,NN
के,PSP
बारे,PSP
सूचित,VM
क,VAUX
देलयनि,VAUX
हैं,VAUX
आब,NST
अहाँ,PRP
सभ,PRP
जाउ,VM
प्रातःकाल,NN
सूचना,NN
प्राप्त,VM
भयत,VM
मुदा,CC
हुनका,PRP
सभगोटे,PRP
के,PSP
ओतय,VM
के,PSP
कर्मचारी,NN
के,PSP
भाव,NN
।,SYM
भंगिमा,NN
स,PSP
आभास,NN
भ,VM
गेलन्हि,VAUX
जे,PSP
नहि,INTF
भ,VM
सकत,VM
।,SYM
सभ,NN
गोटे,NN
ओतय,NST
सँ,PSP
निराश,NN
भ,VM
क,VAUX
वापस,NN
पुनः,RB
मधुबनी,NN
आबि,VM
गेलाह,VAUX
।,SYM
समय,NN
अपन,PRP
नियति,JJ
गति,NN
स,RB
चलयमान,NN
छल,VAUX
राति,NN
के,PSP
करीब,NN
ग्यारह,QC
बजे,NN
सभ,PRP
गोटे,CL
बैसल,VM
रहि,VAUX
तखने,NN
युवराज,NN
होटल,NN
के,PSP
स्वामी,NN
श्री,NNP
प्रदीप,NNP
भाई,NNP
कहलाह,VM
जे,PSP
अगर,JJ
कार्यक्रम,NN
कुनो,WQ
प्रांगण,NN
मे,PSP
करबाक,VM
अछि,VAUX
त,SYM
कियैक,WQ
नई,INJ
टाउन,NN
क्लब,NN
मैदान,NN
मे,PSP
उत्तर,NN
दिश,NN
सँ,PSP
अपन,PRP
मंच,NN
बनाक,VM
करी,VM
कारण,NN
जे,PSP
राजनीतिक,JJ
दल,NN
के,PSP
कार्यक्रम,NN
परसू,NST
यानि,CC
दिनांक,NN
,QC
मई,NN
,QC
क,PSP
दिन,NN
मे,PSP
हेतैन्हि,VM
।,SYM
आब,NST
सच,NN
मानू,VM
त,RP
मोन,NN
व्यथित,JJ
भ,VM
गेल,VAUX
रहय,VAUX
हुए,VM
जे,PSP
भोकासि,NN
पारि,VAUX
क,VAUX
कानि,VM
मुदा,CC
हम,NN
सभ,RP
हिम्मत,NN
नई,NEG
हारलहुँ,VM
आ,CC
हम,PRP
प्रकाश,NNP
के,PSP
कहलियैन,VM
जे,PSP
आब,NST
एैते,RB
करबै,VAUX
चाहे,JJ
अहि,PRP
लेल,PSP
किछु,QF
भ,VM
जाय,VAUX
।,SYM
आब,NST
बात,NN
उठल,VM
मंच,NN
केना,WQ
बनत,VM
मुकेश,NNP
जी,NN
कहलाह,VM
रूकु,VM
ओ,PRP
ततक्षण,JJ
अपन,NN
गाम,NN
बरहा,NNP
दूरभाष,NN
पर,PSP
संपर्क,NN
कय,VM
कहलाह,VAUX
जे,RP
काल्हि,NN
भोर,NN
स,PSP
भोर,NN
मंच,NN
बनैयबाक,VM
समान,NN
संग,PSP
लोक,VM
पहुँचि,VAUX
जयताह,VAUX
एमहर,NST
बेगुसराय,NN
स,PSP
नाटक,NN
मे,PSP
उपयोग,NN
होबय,VM
बला,NN
प्रकाश,NNP
सामाग्री,NN
ल,VM
क,VAUX
भाई,NN
अजित,NNP
निकलि,VM
गेल,VAUX
रहैत,VAUX
कारण,NN
मधुबनी,NNP
में,PSP
नाटकक,NN
प्रकाश,NN
सामाग्री,NN
उपलब्ध,NN
नहि,NEG
अछि,VM
।,SYM
हम,PRP
अहाँ,PRP
के,PSP
अपन,PRP
जीवन-साथी,NN
पाबि,VM
धन्य,JJ
भऽ,VM
गेलहुँ,VAUX
.,SYM
”,SYM
एतेक,QF
बात,NN
कहि,VM
पतिदेव,NN
चुप,NN
भऽ,VM
गेलाह,VAUX
।,SYM
प्रेमालाप,NN
आ,CC
लेक्चर,NN
मे,PSP
अन्तर,NN
होएत,VM
छैक,VAUX
।,SYM
प्रेमालाप,NN
ताली,NN
जेकाँ,RB
एक,QC
हाथ,NN
सँ,PSP
नहि,NEG
मुदा,CC
दुनू,QC
हाथ,NN
सँ,PSP
बजैत,VM
छैक,VAUX
।,SYM
हुनका,PRP
प्रतिउत्तर,NN
मे,PSP
किछु,QF
सुनबाक,VM
छलैन,VAUX
।,SYM
उर्मिला,NNP
अपन,PRP
भावना,NN
केँ,PSP
अपन,PRP
पुरा,JJ
काबु,NN
मे,PSP
केने,VM
रहलीह,VAUX
।,SYM
ओ,PRP
मूर्तिवत,RB
ठाढ़,NN
छलीह,VM
।,SYM
पतिदेव,NN
के,PSP
भऽ,VM
रहल,VAUX
छलैन,VAUX
जे,CC
आब,NN
गड़बड़,NN
भऽ,VM
रहल,VAUX
छैक,VAUX
।,SYM
हुनकर,PRP
मजबूरी,NN
हुनकर,PRP
प्रयास,NN
मे,PSP
साफ,JJ
प्रदर्षित,NN
भऽ,VM
रहल,VAUX
छलनि,VAUX
।,SYM
हुनका,PRP
मुँह,NN
सँ,PSP
एक्के,QC
टा,CL
वाक्य,NN
निकललनि,VM
“उर्मिला,NNP
हम,PRP
अहाँ,PRP
सँ,PSP
बहुत,INTF
प्रेम,NN
करैत,VM
छी”,VAUX
।,SYM
﻿बिहार,NN
मे,PSP
बसत,VM
सैटेलाइट,JJ
शहर,NN
राज्य,JJ
सरकार,NN
राजधानी,NN
क,PSP
आसपास,NST
क,PSP
इलाका,NN
कए,PSP
विकसित,NN
करबाक,VM
योजना,NN
तैयार,NN
क,VM
लेलक,VAUX
अछि,VAUX
।,SYM
संगहि,CC
राज्य,JJ
सरकार,NN
बिल्डर,NN
पर,PSP
सेहो,RP
नकेल,NN
कसबा,VM
लेल,VAUX
अपन,PRP
तैयारी,NN
पूरा,JJ
केने,VM
अछि,VAUX
।,SYM
संबंधित,JJ
अधिकारी,NN
क,PSP
कहब,VM
अछि,VAUX
जे,CC
सरकार,NN
पटना,NN
क,PSP
आसपास,NST
क,PSP
इलाका,NN
कए,PSP
विकसित,JJ
करबाक,VM
एकटा,QC
महत्वाकांक्षी,JJ
योजना,NN
तैयार,NN
करि,VM
चुकल,VAUX
अछि,VAUX
आ,CC
जल्द,JJ
हो,RP
जमीन,NN
पर,PSP
उतरत,VM
।,SYM
राज्य,JJ
सरकार,NN
मनेर,NNP
फतुहा,NNP
सोनपुर,NNP
आ,CC
हाजीपुर,NNP
कए,PSP
सैटेलाइट,JJ
शहर,NN
क,PSP
रूप,RB
मे,PSP
विकसित,NN
करत,VM
।,SYM
अधिकारी,NN
कहला-,VM
इ,DEM
पटना,NNP
शहर,NN
क,PSP
लेल,PSP
बनल,VM
मास्टर,JJ
प्लान,NN
,SYM
क,PSP
हिस्सा,NN
छी,VM
।,SYM
हमर,PRP
सबहक,
कोशिश,NN
अछि,VM
जे,CC
पटना,NNP
शहर,NN
पर,PSP
मौजूद,JJ
जनसंख्या,NN
क,PSP
दबाव,NN
कम,QF
हुए,VM
।,SYM
एकरा,PRP
लेल,PSP
हम,PRP
सब,PRP
एकर,PRP
लग,NST
पासक,NST
इलाका,NN
कए,PSP
विकसित,JJ
करबा,VM
लेल,PSP
योजना,NN
बना,VM
लेने,VAUX
छी,VAUX
।,SYM
एहि,PRP
इलाका,NN
मे,PSP
बुनियादी,JJ
सुविधा,NN
जेना,CC
पेयजल,NN
पक्की,JJ
सड़क,NN
स्कूल,NN
अस्पताल,NN
आ,CC
बिजली,NN
मुहैया,NN
कराउल,VM
जाएत,VAUX
।,SYM
एहि,PRP
काजक,NN
शुरूआत,NN
सरकार,NN
जल्द,RB
करए,VM
जा,VAUX
रहल,VAUX
अछि,VAUX
।,SYM
पहिल,JJ
चरण,NN
मे,PSP
सरकार,NN
मनेर,NNP
आ,CC
फतुहा,NNP
मे,PSP
आधारभूत,JJ
संरचनाक,NN
विकास,NN
करत,VM
आ,CC
दोसर,QO
चरण,NN
मे,PSP
सोनपुर,NNP
आ,CC
हाजीपुर,NNP
क,PSP
संरचना,NN
कए,PSP
ठीक,RB
कैल,VM
जाएत,VAUX
।,SYM
ओ,PRP
कहला,VM
जे,CC
गंगा,NNP
पर,PSP
पुल,NN
अगिला,JJ
साल,NN
तक,PSP
बनि,VM
जाएत,VAUX
ओकर,PRP
बाद,NST
सोनपुर,NNP
आ,CC
हाजीपुर,NNP
दिस,NST
लोक,NN
आ,CC
बिल्डर,NN
दूनूक,PRP
झुकाव,NN
देखल,VM
जाएत,VAUX
।,SYM
एहन,
मे,
एखन,
एहि,DEM
योजनाक,NN
शुरूआत,NN
मनेर,NNP
आ,CC
फतुहा,NNP
स,PSP
करबाक,VM
योजना,NN
अछि,VAUX
।,SYM
एकर,DEM
अलावा,
ओ,PSP
कहला,VM
जे,CC
राज्य,JJ
सरकार,NN
बिल्डर,NN
पर,PSP
सेहो,RP
नकेल,NN
कसबा,VM
लेल,PSP
तैयार,NN
अछि,VM
।,SYM
बीतल,JJ
,SYM
साल,NN
मे,PSP
पटना,NNP
मे,PSP
फ्लैट्स,NN
आ,CC
जमीन,NN
क,PSP
दाम,NN
अप्रत्याशित,JJ
रूप,JJ
स,PSP
बढल,VM
अछि,VAUX
।,SYM
एकरा,DEM
देखैत,VM
हमर,PRP
सबहक,QF
कोशिश,NN
अछि,VM
जे,CC
सब,PRP
कए,PSP
मकान,JJ
भेट,VM
सकए,VAUX
।,SYM
एकरा,PRP
लेल,PSP
जरूरी,JJ
अछि,VM
जे,CC
मकान,NN
क,PRP
दाम,NN
सबहक,PRP
पहुंच,NN
मे,PRP
हुए,VM
।,SYM
हम,PRP
सैटेलाइट,JJ
टाउनशिप,NN
विकसित,JJ
करि,VM
रहल,VAUX
छी,VAUX
।,SYM
संग-संग,RDP
हमर,PRP
सबहक,QF
कोशिश,NN
इ,DEM
सेहो,RP
अछि,VM
जे,CC
एहि,DEM
इलाका,NN
मे,PSP
फ्लैट्स,NN
या,CC
जमीन,NN
क,PSP
दाम,NN
बेसी,JJ
नहि,NEG
बढ़ए,VM
।,SYM
हालांकि,RP
बिल्डर,NN
सबहक,QF
कहब,VM
अछि,VAUX
जे,CC
सरकार,NN
क,PSP
एहि,DEM
हस्तक्षेप,NN
स,PSP
हुनकर,PRP
कारोबार,NN
पर,PSP
असर,NN
होएत,VM
।,SYM
एक,QC
बिल्डर,NN
कहला,VM
जे,CC
पटना,NNP
मे,PSP
हर,QF
कोई,PSP
अपन,NN
मकान,NN
चाहैत,VM
अछि,VAUX
।,SYM
दाम,NN
मांग,VM
बेसी,JJ
भेला,NN
स,PSP
बढल,VM
अछि,VAUX
।,SYM
हमर,PRP
सबहक,QF
एहि,DEM
मे,PSP
कोनो,PRP
योगदान,NN
नहि,INTF
अछि,VM
।,SYM
राज्य,JJ
सरकार,NN
कए,PSP
नव,JJ
इलाका,NN
मे,PSP
सुविधा,NN
विकसित,JJ
करबा,VM
पर,PSP
ध्यान,NN
देबाक,VM
चाही,VAUX
