tokens,pos_tags
करना,VM
बेस,JJ
न,NEG
हे,VAUX
टर,NN
जइते,VM
जा,VAUX
।,SYM
सेराऽ,VM
जाएत,VAUX
त,RP
आवत,VM
अदमी,NN
।,SYM
सब,INTF
औरते-मरदे,NN
लइका-सिआन,NN
के,RP
लेके,VM
दक्खिन,NN
मुँहें,NN
सोझ,NN
होल,VM
बाकि,CC
बिसेसरा,NN
पलटुआ,NN
आउ,CC
तोखिआ-उखिआ,NN
दसन,QC
छौंड़,NN
ढिब्बल,VM
हे,VAUX
अप्पन-अप्पन,RDP
लोहबन्दा,NN
लेके,VM
।,SYM
सब,INTF
के,RP
दुरगर,NN
पहुँचा,VM
के,RP
मन्नी,NN
भगतिनिआ,NN
घुर,VM
आएल,VAUX
।,SYM
बिरायौ॰,NN
सेसर,NN
श्रेष्ठ,JJ
मँगरु,NN
चा,NN
भुनक,NN
गेलन,VM
-,SYM
जब,DEM
तुँहीं,PRP
अइसन,NN
कहें,VM
हें,VAUX
त,RP
आउ,CC
के,WQ
पढ़त,VM
।,SYM
सब,INTF
ले,RP
सेसर,NN
तो,RP
तुँ,PRP
हलें,NN
दुइए,QC
महिन्ना,NST
में,PSP
दस,QC
बरिस,NST
के,RP
भुलाएल,NN
अच्छर,NN
चिन्ह,NN
लेलें,VM
किताबो,NN
धरधरावे,VM
लगलें,VAUX
से,PSP
तुँहीं,PRP
अब,CC
न,NEG
पढ़बें,VM
त,RP
हमनी,PRP
बुढ़ारी,NN
में,PSP
अब,CC
का,WQ
पढ़म,VM
।,SYM
बिरायौ॰,NN
सैतुक,NN
कौतुक,NN
खेल-तमाशा,NN
नट,NN
का,RP
काम,NN
बाजीगरी,NN
लीला,NN
स्वांग,NN
खेला,NN
के,RP
कोई,NN
बनउरी,NN
मत,NEG
समझिअ,VM
।,SYM
इ,DEM
हे,VAUX
सैतुक,NN
खेला,NN
।,SYM
हाले,NST
इ,DEM
घटल,VM
हल,VAUX
।,SYM
एक,QC
बार,NST
बोलऽ,VM
कंठासुर,NN
साइँ,NN
के,RP
जय,NN
!,SYM
जय,NN
!,SYM
जय,NN
!,SYM
बिरायौ॰,NN
सोंस,NN
~,SYM
पाड़ना,VM
रात,NN
भर,NNP
भगतवा,NN
सोंस,NN
पाड़लक,VM
मुँहलुकाने,NN
में,PSP
जतरा,NN
बनवे,VM
लगल,VAUX
-,SYM
त,RP
हम,PRP
अब,CC
चलित,VM
ही,VAUX
आपके,PRP
भलाई,JJ
न,NEG
भुलाम,NN
।,SYM
बिरायौ॰,NN
सोझ,JJ
सीधा,JJ
चन्नी,JJ
माए,NN
झूठ,NN
न,NEG
कहऽ,VM
हथिन,VAUX
हे,VM
इ,PRP
मरदाना,NN
सुद्धे,JJ
बाकि,CC
हमरे,PRP
मुँहवा,NN
से,PSP
एक्को,QC
नीमन,JJ
सोझ,JJ
बात,NN
तो,RP
न,NEG
इँकलइ,VM
।,SYM
;,SYM
पलटु,NN
एक-दू,QC
पिआली,NN
घरउआ,NN
दारू,NN
पीलक,VM
एगो,CL
बोंग,NN
लाठी,NN
लेलक,VM
आउ,CC
सल्ले-बल्ले,RB
उत्तर,NN
मुँहे,NN
सोझ,NN
हो,VM
गेल,VAUX
।,SYM
;,SYM
सल्ले-बल्ले,RB
भोलवा,NN
उठल,VM
घरे,NN
गेल,VAUX
।,SYM
घरे,NN
लुकना,VM
ठीक,JJ
न,NEG
बुझलक,VM
।,SYM
अप्पन,PRP
छुरवा,NN
लेलक,VM
एक,QC
बोतल,NN
खाँटी,JJ
सराब,NN
लेलक,VM
बोलल,VM
-,SYM
एक-दू,QC
दिन,NN
में,PSP
तुहुँ,PRP
चल,VM
अइहें,VAUX
।,SYM
आउ,CC
दक्खिन,NN
रोखे,NN
सोझ,NN
हो,VM
गेल,VAUX
।,SYM
बिरायौ॰,NN
;,SYM
सोझा,JJ
सीधा,JJ
बिसेसर,NN
बाबू,NN
ओइसने,NN
जदुगर,NN
हथ,VAUX
।,SYM
इनकर,PRP
जादू,NN
से,PSP
लाख,QC
बरिस,NST
के,RP
गुंगी,JJ
टूट,VM
गेल,VAUX
छुच्छन,QF
के,RP
घड़ी-घंटा,NST
में,PSP
।,SYM
आउ,CC
देखऽ,VM
इ,PRP
भुइँआ-छवाड़िक,NN
के,RP
जे,NN
भुल-भुलइआ,NN
ओला,NN
लीख,VM
के,RP
मेटाऽ,VM
के,RP
नाया,JJ
रहता,VM
सोझा,NN
रहता,VM
निरम,NN
के,RP
बढ़,VM
रहल,VAUX
हे,VAUX
आगु,NN
मँहे,NN
।,SYM
बिरायौ॰,NN
सोझे,NN
सीधे,NN
सीधी,NN
तरफ,NN
लइकवन,NN
सोझे,NN
दक्खिन,NN
मुँहे,NN
धउग,VM
गेलइ,VAUX
दू,QC
घर,NN
के,RP
बाद,NN
ओला,NN
घरवा,NN
के,RP
दुहरिआ,NN
पर,PSP
ठाड़,NN
हो,VM
गेलइ,VAUX
।,SYM
सामिओ,NN
जी,NN
पिठिआठोके,NN
पहुँचलन,VM
।,SYM
बिरायौ॰,NN
सोमार,NST
सोमवार,NST
चोपचक,NN
से,PSP
गोहार,VM
चलत,VAUX
आउ,CC
एन्ने,NST
कसइलीचक,NN
से,PSP
भुइँअन,NN
के,RP
दक्खिन,NN
भागे,VM
ला,VAUX
छोड़,NN
देवल,VAUX
जात,VAUX
।,SYM
आज,NN
सोमार,NST
हे,VAUX
न,NEG
।,SYM
दसवें,QC
रोज,NST
के,RP
डीउ,NN
रहल,VAUX
।,SYM
बिसेसरा,NN
के,RP
रगेद,NN
देवल,VM
जाएत,VAUX
मुसहरी,NN
से,PSP
।,SYM
बिसेसरा,NN
सब,INTF
कमिआ,NN
के,RP
बिगाड़,NN
रहल,VM
हे,VAUX
कमिआ,NN
कहुँ,VM
बिगड़,NN
गेल,VAUX
त,RP
खेतिए,NN
चौपट,NN
हो,VM
जात,VAUX
।,SYM
ओकरा,PRP
रगेद,NN
देना,VM
जरुरी,NN
हे,VAUX
।,SYM
बिरायौ॰,NN
सोहाना,NN
अच्छा,JJ
लगना,VM
सोबरनी,NN
के,RP
जीउ,NN
पितपिताऽ,VM
गेलइ,VAUX
।,SYM
बुतरुआ,NN
के,RP
गोदिआ,NN
में,PSP
लेके,VM
टोन,NN
छोड़कइ,VAUX
–,SYM
चल,VM
अइसने,NN
कठजीउ,JJ
के,RP
एगो,CL
मुठरी,NN
देल,VM
पार,NN
लगतउ,VM
?,SYM
तुँहीं,PRP
सोहतहीं,VM
हल,VAUX
त,RP
कउन,WQ
दुख,NN
हल,VAUX
।,SYM
;,SYM
-,SYM
कद्दर,NN
तो,RP
पलटुओ,NN
के,RP
बहुत,INTF
कम,JJ
गेलइ,VM
हे,VAUX
।,SYM
मँदरा,NN
बजावे,VM
में,PSP
पुछाऽ,VM
हल,VAUX
मार,VM
पलटु,NN
भइआ,NN
पलटु,NN
भइआ,NN
!,SYM
अब,CC
सामी,NN
जी,NN
के,RP
रेडिओ,NN
सहिए-साँझ,NST
से,PSP
घोंघिआए,VM
लगे,VAUX
हे,VAUX
अब,CC
पलटु,NN
के,RP
माँदर,NN
भुआ,NN
जएतन,VM
!,SYM
-,SYM
ए,NN
गे,NN
अइसे,NN
कहें,VM
हें,VAUX
त,RP
इ,DEM
रेडिउआ,NN
के,RP
अवजवा,NN
हमरा,PRP
न,NEG
सोहाऽ,NN
हइ,VAUX
।,SYM
बिरायौ॰,NN
;,SYM
हँथउठाइ,NN
सहजु,NN
साही,NN
के,RP
दादा,NN
गाँइ,NN
के,RP
महतो,NN
हलन,VAUX
जेठ,JJ
जोतनुआ,NN
।,SYM
जमीनदारी,NN
किनलन,VM
त,RP
मल्लिक,NN
मालिक,NN
जरे,NN
लगल,VM
।,SYM
आखिर,NST
बाज,NN
गेलन,VM
मल्लिक,NN
मालिक,NN
से,PSP
।,SYM
पीछु,NST
उ,DEM
जमीनदारी,NN
दे,VM
देलक,VAUX
साहिए,NN
के,RP
साही,NN
जे,NN
कुछ,QF
नमंतरी,NN
रुपइआ,NN
हँथउठाइ,NN
दे,VM
देलन,VAUX
सेइ,NN
पर,PSP
।,SYM
साही,NN
के,RP
रोआब,NN
हल,VAUX
गाँइ-जेवार,NN
में,PSP
।,SYM
केकर,WQ
दिन,NN
हल,VAUX
उ,DEM
घड़ी,NST
साही,NN
से,PSP
आँख,NN
मिलावे,VM
के,WQ
।,SYM
बिरायौ॰,NN
हँम,PRP
हम,PRP
आउ,CC
एकबएग,NN
चिचिआए,VM
लगल,VAUX
उ,PRP
-,SYM
इअ,DEM
लगी,NST
जाँओ,VM
रे,RP
हँम,PRP
छँउरी,NN
सुतिए,VM
उठके,VM
बढ़नी,NN
धरम,VM
झाड़म-बहारम,NN
इनरा,NN
में,PSP
उबहन,NN
सरकाम,VM
दस,QC
चरुइ,NN
पानी,NN
तीरम,VM
नन्ह-बुटना,NN
के,RP
हगाम-मुताम,VM
छिपा-लोटा,NN
पानी-काँजी,NN
कए,VM
के,RP
जुझना,VM
लेल,VAUX
सत्तु-लिट्टी,NN
के,RP
जोगाड़,NN
करम,VM
सेकरा,NN
पर,PSP
बेर,NN
झुके,VM
ले,VAUX
एक,QC
अँजुरी,NN
फरही-फुटहा,NN
के,RP
नेंवान,NN
नँ,NEG
।,SYM
बिरायौ॰,NN
हँमरनइ,NN
तोखिआ,NN
-,SYM
।,SYM
अब,CC
बिसेसर,NN
हाँथ,NN
मिलावत,VM
।,SYM
देखऽ,VM
चौगिरदी,NN
के,RP
सब्भे,INTF
नामी-गिरामी,NN
लड़ंतन,NN
के,RP
उ,DEM
पीठ-लेटउनी,NN
कर,VM
चुक्कल,VAUX
हे,VAUX
।,SYM
/,SYM
बिसेसरा,NN
-,SYM
तुँहनी,PRP
चाहें,VM
हें,VAUX
कि,RP
बिसेसरो,NN
के,RP
हँमरनइ,NN
खतम,NN
हो,VM
जाए,VAUX
।,SYM
चल,VM
बिहान,NN
हम,PRP
सकार,NN
लेबइ,VM
!,SYM
बिरायौ॰,NN
हँसारत,VM
एक,QC
तो,RP
छौंड़ा,NN
के,RP
मुए,NN
से,PSP
जीउ,NN
छोटा,JJ
हल,VAUX
सेकरा,NN
पर,PSP
कुलछनी,JJ
औरत,NN
के,RP
चाल-ढाल,NN
से,PSP
अलगे,NN
दुनिआ,NN
हँसारत,VM
हल,VAUX
का,WQ
जनी,VM
काहे,WQ
ला,RP
तो,RP
केतेक,WQ
दिन,NST
समिआ,NN
हीं,VAUX
गेल,VAUX
।,SYM
अब,CC
हम,PRP
हुआँ,VM
का,WQ
जाउँ,VM
सरकार,NN
!,SYM
गिरहतवा,NN
बेचारा,JJ
लौट,VM
आल,VAUX
।,SYM
;,SYM
जब,NN
आप,PRP
अप्पन,PRP
गाँव,NN
के,RP
माथ,NN
हो,VAUX
के,RP
कहित,VM
ही,VAUX
त,RP
हम,PRP
इनकारऽ,NN
ही,VAUX
कइसे,WQ
।,SYM
चली,VM
हम,PRP
इ,PRP
लोग,NN
के,RP
जनेउ,NN
दे,VM
देही,VAUX
।,SYM
बाकि,CC
बड़हिआ,NN
के,RP
बात,NN
में,PSP
लोग,NN
फिन,NN
न,NEG
आ,VM
जाथ,VAUX
।,SYM
-,SYM
न,NEG
सरकार,NN
ओकर,PRP
बात,NN
में,PSP
कइसे,WQ
आम,VM
।,SYM
-,SYM
सेइ,NN
पहिलहीं,NST
कह,VM
देही,VAUX
पिछाड़ी,NN
गड़बड़ी,NN
होत,VAUX
त,RP
दुनिआ,NN
हँसारत,NN
होत,VAUX
।,SYM
﻿बिरायौ॰,NN
रुखे,NN
तरफ,NST
ओर,CC
भोलवा,NN
पछिम,NN
रुखे,NN
सोझ,NN
होल,VAUX
सामी,NN
जी,NN
मुसहरी,NN
देने,VM
चललन,VAUX
।,SYM
बिरायौ॰,NN
रुसना,NN
रूसना,NN
;,SYM
रूठना,NN
-,SYM
तुँ,PRP
बतबनवा,NN
हें,VAUX
गालु,NN
हें,VAUX
।,SYM
जो,NN
तोरा,PRP
से,PSP
हम,PRP
आज,NN
से,PSP
न,NEG
बोलबउ,VM
।,SYM
हमर,PRP
सखिवा,NN
मुँह,NN
फेर,VM
के,PSP
बइठ,VM
रहलइ,VAUX
।,SYM
-,SYM
रुस,NN
गेलें,VAUX
।,SYM
न,NEG
बोलबें,VM
।,SYM
बिसेसरा,NN
ओकरा,PRP
झकझोरे,NN
लगलइ,VM
।,SYM
बिरायौ॰,NN
रुसा-फुल्ली,NN
बाप,NN
रे,RP
बाप,NN
एतने,NN
गो,RP
में,PSP
तो,RP
एतना,NN
रुसा-फुल्ली,NN
करऽ,VM
हइ,VAUX
दू,QC
बरिस,NST
के,RP
बाद,NN
तो,RP
आउ,CC
रोज,NN
रट्ठेनएँले,NN
रहतइ,VM
।,SYM
न,NEG
चुप,NN
रहबें,VM
?,SYM
अच्छा,JJ
ले,VM
एक,QC
पुरिआ,NN
आउ,CC
खा,VM
ले,VAUX
बाकि,CC
अबकी,NN
मुँह,NN
बएलें,VM
हें,VAUX
तो,RP
उठा,VM
के,RP
पटक्क,NN
देबउ,VM
।,SYM
बिरायौ॰,NN
रूसल,NN
रूठा,NN
हुआ,VM
-,SYM
बोलें,VM
न,NEG
।,SYM
-,SYM
अच्छा,JJ
बोलबउ,VM
बोलबउ,VM
।,SYM
अब,CC
जो,NN
घरे,NN
।,SYM
-,SYM
तुँ,PRP
रूसल,NN
हें,VAUX
।,SYM
-,SYM
न,NEG
हो,VAUX
।,SYM
बिरायौ॰,NN
रेआन,NN
पँड़वा,NN
तो,RP
कहे,VM
हे,VAUX
कि,RP
इ,DEM
गुरुअइ,NN
का,WQ
करत,VM
खाली,NN
ढकोसला,NN
रचना,VM
चाहे,VAUX
हे,VAUX
जे,NN
में,PSP
रेआन,NN
के,RP
भलाइ-करंता,NN
गिनाइ,NN
आउ,CC
रेआन,NN
केउ,NN
चाल-चलन,NN
पर,PSP
सक,NN
न,NEG
करे,VM
एक्कर,PRP
सब्भे,INTF
रंग-ढंग,NN
चार-से-बीस,QC
के,RP
हउ,VAUX
दाव,NN
मिलतउ,VM
तो,RP
दू-चार,QC
गो,RP
लड़किओ,NN
के,RP
ओन्ने,NN
हटा,VM
के,RP
बेंच-खोंच,NN
देतइ,VM
।,SYM
;,SYM
आज,NST
सरब,NN
जात,NN
के,RP
लोग,NN
गुरुअइ,NN
कर,VM
रहल,VAUX
हे,VAUX
कलजुग,NN
न,NEG
ठहरल,VM
।,SYM
सब,INTF
के,RP
कइसहुँ,WQ
भठना,NN
ठहरल,VM
।,SYM
हम्मर,PRP
काम,NN
हल,VAUX
मुसहरी,NN
सेवे,VM
के,RP
?,SYM
बाकि,CC
का,WQ
करूँ,VM
!,SYM
पहिले,NST
रेआन,NN
लोग,NN
के,RP
चेला,NN
न,NEG
मुड़ऽ,VM
हली,VAUX
जनेउ,NN
न,NEG
दे,VM
हली,VAUX
।,SYM
से,PSP
घटला,VM
पर,PSP
ओहु,PRP
लोग,NN
के,RP
जजमान,NN
बनौली,VM
एन्ने,QC
लोग,NN
जनेउ-उनेउ,ECH
तोड़-ताड़,RDP
के,RP
किरिस्तान,NN
हो,VAUX
गेल,VAUX
।,SYM
बिरायौ॰,NN
;,SYM
रेख-उठान,NN
घरवन,NN
के,RP
करे,VM
में,PSP
सूअर,NN
के,RP
बखोर,NN
।,SYM
पुरवारी,NST
बगइचवा,NN
में,PSP
एगो,QC
उजड़ल,NN
घर,NN
जेकर,NN
ओटा,NN
बहारल-सोहारल,NN
।,SYM
मुसहरी,NN
के,RP
रेख-उठान,NN
आउ,CC
अधबएस,NN
छौंड़,NN
से,PSP
हिंए,NST
धुरी,NN
लगावे,VM
हे,VAUX
।,SYM
बिरायौ॰,NN
रेघ,NN
बिसेसरा,NN
के,RP
लिलार,NN
पर,PSP
अबीर,NN
लगौलक,VM
आउ,CC
झुम्मर,NN
उठौलक,VM
।,SYM
रेघ,NN
पकड़,VM
के,RP
आउ,CC
लोग,NN
दोहरएलन,VM
।,SYM
बिरायौ॰,NN
रेजवन,NN
चबुतरा,NN
पर,PSP
तिलो,NN
रक्खे,VM
के,RP
दाव,NST
न,NEG
।,SYM
मेहरारु,NN
सए,NN
एकदिसहाँ,NN
खचकल,VM
हे,VAUX
तल-उपरी,NST
।,SYM
लइकन-फइकन,ECH
अलगे,NN
जोड़िआल,NN
हे,VAUX
।,SYM
लड़कोरिअन,NN
सब,INTF
काहे,WQ
ला,RP
चल,VM
अलइ,VAUX
हे,VAUX
रेजवन,NN
कउहार,NN
कएले,VM
हइ,VAUX
अन्नस,JJ
बराऽ,VM
देलकइ,VAUX
की,RP
।,SYM
बिरायौ॰,NN
रेजा,NN
आनो,NN
मुलुक,NN
में,PSP
लोग,NN
छुच्छा,NN
होवे,VM
हे,VAUX
।,SYM
बाकि,CC
उ,DEM
लोग,NN
के,RP
अजादी,NN
हो,VM
हे,VAUX
अपना,PRP
पसंद,NN
के,RP
धंधा-रोजगार,NN
करे,VM
के,RP
।,SYM
हमनी,PRP
के,RP
उ,DEM
अजादी,NN
न,NEG
हे,VAUX
।,SYM
हमनी,PRP
चाही,NN
कि,RP
सहर,NN
में,PSP
जाके,VM
नौकरी-मजूरी,NN
करी,VM
दुकानदारी,NN
करी,VM
गड़ीवानी,NN
करी,VM
रेजा,NN
में,PSP
खटी,VM
त,RP
अइसन,NN
न,NEG
कर,VM
सकऽ,VAUX
ही,VAUX
काहे,NN
कि,RP
अजाद,NN
न,NEG
ही,VAUX
।,SYM
बिरायौ॰,NN
रेला,NN
सेना,NN
या,RP
समूह,NN
द्वारा,NN
चढ़ाई,NN
धावा,VM
हूह,VAUX
;,SYM
धक्का,NN
रेलपेल,NN
;,SYM
धारा,NN
का,RP
बहाव,NN
;,SYM
होड़,NN
;,SYM
बहुतायत,NN
लंगोट,NN
कसले,VM
बिसेसर,NN
आउ,CC
मकुनी,NN
अखाड़ा,NN
में,PSP
उतरल,VM
।,SYM
ताल,NN
ठोक,NN
के,RP
दुन्नो,QC
हाँथ,NN
मिलौलक,VM
आउ,CC
ढिब,NN
गेल,VAUX
।,SYM
मकुनी,NN
एगो,CL
रेला,NN
देलकइ,VM
बिसेसरा,NN
ठेलाएल,VM
गेल,VAUX
।,SYM
बिसेसरा,NN
मकुनी,NN
के,RP
आगु,NN
मुँहे,NN
तीरलक,VM
मकुनी,NN
अड़,NN
गेल,VAUX
।,SYM
बिसेसरा,NN
मकुनी,NN
के,RP
पँजरा,NN
में,PSP
आ,VM
गेल,VAUX
ओकरा,PRP
टाँग,VM
के,RP
पीठ,NN
पर,PSP
ले,VM
गेल,VAUX
।,SYM
;,SYM
ओ,NST
जनु,NST
सभा,NN
होतइ,VM
।,SYM
देखे,VM
के,RP
चाही,NN
।,SYM
उ,DEM
चट,RB
सीना,NN
रिकसवा,NN
अपना,PRP
मालिक,NN
भीर,NN
पहुँचा,VM
के,RP
घुरल,VM
।,SYM
भीतरे,NN
गेल,VAUX
।,SYM
भीतरे,NST
अदमी,NN
से,PSP
सँड़सल,NN
अँटान,NN
न,NEG
हल,VAUX
।,SYM
एगो,CL
हलुक,JJ
रेला,NN
देके,VM
ठाड़ा,NN
होए,VM
भर,NN
दाव,NN
बनौलक,VM
आउ,CC
ठाड़,NN
हो,VM
गेल,VAUX
।,SYM
बिरायौ॰
रेलाना
लोगिन,NN
बस,VM
गेल,VAUX
हुँए,NN
बजे,VM
लगल,VAUX
मँदरा,NN
रोज,NN
बिन,NN
नागा,NN
।,SYM
समय,NN
के,RP
पहाड़ी,NN
सोता,NN
में,PSP
दिनन,NST
के,RP
इँचना,NN
पोठिआ,NN
रेलाएल,VM
गेल,VAUX
निच्चे,NST
मुँहे,NN
।,SYM
बिरायौ॰,NN
रेवाज,NN
रिवाज,NN
नियम,NN
प्रथा,NN
-,SYM
कइसन,WQ
रेवाज,NN
चललइ,VM
सब,INTF
में,PSP
!,SYM
/,SYM
-,SYM
कइसनो,NN
रेवाज,NN
चलइ,VM
बाकि,CC
ओछ,NN
हमनिए,PRP
गिनइबें,VM
।,SYM
बिरायौ॰,NN
रोख,NN
~,SYM
बिगड़ना,VM
बढ़ामन,NN
बाभन,NN
कुरमी,NN
सब्भे,QF
जात,NN
के,RP
जोतनुअन,NN
के,RP
छवाड़िक,NN
के,RP
रोख,NN
बिगड़ल,VM
मँगरुआ,NN
के,RP
पकड़,VM
लौलक,VAUX
सब,INTF
भुमंडल,NN
बाबू,NN
भीर,NN
-,SYM
देखी,VM
गेंहुम,NN
सिसोह,VM
रहल,VAUX
हल,VAUX
।,SYM
-,SYM
मार,VM
सार,NN
के,RP
दू-चार,QC
तबड़ाक,NN
!,SYM
मंगरुआ,NN
ढनमना,VM
गेल,VAUX
।,SYM
बिरायौ॰,NN
रोखे,VM
दे॰,VAUX
रुखे,NN
सल्ले-बल्ले,RB
भोलवा,NN
उठल,VM
घरे,NN
गेल,VM
।,SYM
घरे,NN
लुकना,VM
ठीक,JJ
न,NEG
बुझलक,VM
।,SYM
अप्पन,PRP
छुरवा,NN
लेलक,VM
एक,QC
बोतल,NN
खाँटी,JJ
सराब,NN
लेलक,VM
बोलल,VAUX
-,SYM
एक-दू,QC
दिन,NST
में,PSP
तुहुँ,PRP
चल,VM
अइहें,VAUX
।,SYM
आउ,CC
दक्खिन,NN
रोखे,NN
सोझ,NN
हो,VM
गेल,VAUX
।,SYM
जनु,NN
अप्पन,PRP
बाप,NN
के,RP
बेख,NN
पर,PSP
मेंहदीचक,NN
जाइत,VM
हे,VAUX
।,SYM
बिरायौ॰,NN
रोजिना,NN
पहिले,NST
तो,RP
तुँ,PRP
कहऽ,VM
हलें,VAUX
कि,RP
पढ़-लिख,NN
जात,VM
त,RP
अदमी,NN
तनी,QF
दवा-बिरो,NN
के,RP
हाल,NN
जान,VM
जाएत,VAUX
।,SYM
ओझा-गुनी,NN
के,RP
फेरा,NN
में,PSP
न,NEG
रहत,VM
।,SYM
फलना,NN
हीं,NN
के,RP
भूत,NN
हम्मर,PRP
लइका,NN
के,RP
धर,VM
लेलक,VAUX
चिलना,NN
के,RP
मइआ,NN
डाइन,NN
हे,VAUX
हम्मर,PRP
बेटी,NN
के,RP
नजरिआऽ,NN
देलक,VM
हे,VAUX
इ,DEM
लेके,VM
जे,NN
रोजिना,NN
कोहराम,NN
मच्चल,VM
रहे,VAUX
से,PSP
न,NEG
रहत,VM
।,SYM
पढ़े-लिक्खे,VM
से,PSP
लुर-बुध,NN
फरिआत,VM
।,SYM
;,SYM
माए-बाप,NN
हमरा,PRP
भोलवा,NN
नाँव,NN
धरलक,VM
हल,RB
से,PSP
हिंआ,DEM
रोजिना,NN
के,RP
बोला-बगटी,NN
से,PSP
मिजाज,NN
अइसन,NN
दोम,NN
हो,VM
गेल,VAUX
कि,RP
केकरो,NN
मिट्ठो,NN
बात,NN
हमरा,PRP
न,NEG
सोहाऽ,VM
हे,VAUX
।,SYM
आज,NST
गिढ़त,NN
से,PSP
झगड़ा,NN
हो,VM
गेल,VAUX
हे,VAUX
अब,CC
हिंआ,DEM
से,PSP
न,NEG
टरम,VM
त,RP
जान,NN
के,RP
जोखिम,NN
हे,VAUX
।,SYM
बिरायौ॰,NN
;,SYM
रोना-कनना,NN
पलटु,NN
एक-दू,QC
पिआली,NN
घरउआ,NN
दारू,NN
पीलक,VM
एगो,CL
बोंग,JJ
लाठी,NN
लेलक,VM
आउ,CC
सल्ले-बल्ले,RB
उत्तर,NN
मुँहे,NN
सोझ,NN
हो,VM
गेल,VAUX
।,SYM
पिपरिआ,NN
आँटे,NN
जाके,VM
बइठ,VM
रहल,VAUX
।,SYM
मुसहरिआ,NN
में,PSP
कोई,NN
औरत,NN
पिपकार,NN
पार,VM
के,RP
रोवे,VM
लगलइ,VAUX
।,SYM
थोड़िक,QF
देर,NST
बाद,NN
रो-कन,NN
के,RP
चुप,NN
हो,VM
गेलइ,VAUX
।,SYM
बिरायौ॰,NN
-,SYM
रोपनी-डोभनी,NN
एही,DEM
सब,INTF
तो,RP
मातवरी-मेहिनी,NN
के,RP
चिन्हा,NN
हइ,VAUX
।,SYM
इ,DEM
सब,INTF
के,RP
परतक,NN
कइसे,WQ
करबें,VM
तुँहनी,PRP
।,SYM
तुँहनी,PRP
साँझ,NST
के,RP
झुमर,NN
गएबें,VM
अरमना,NN
करबें,VM
हिंआ,DEM
सास-पुतोह,NN
के,RP
महभारत,NN
सुरु,NN
होतउ,VM
।,SYM
तुँहनी
रोपनी-डोभनी,NN
करबें,VM
कटनी,NN
करबें,VM
आउ,CC
साथ,NN
हीं,RP
साथ,NN
गीतो,NN
गएबें,VM
।,SYM
हिंआ,DEM
कोकसासतर,NN
आउ,CC
तोता-मैना,NN
बाँचल,NN
जतउ,VM
।,SYM
बिरायौ॰,NN
रोपा-डोभा,NN
सावन-भादो,NST
में,PSP
चार,QC
घोंट,NN
अहरी,NN
के,RP
अन्डर,NST
बोए,VM
पानी,NN
के,RP
अस्तालक,NN
पर,PSP
सगर,QF
दिन,NST
लप-निहुर,NN
के,RP
बरखा-बुन्नी,NN
में,PSP
भींज-तीत,ECH
के,RP
रोपा-डोभा,NN
करम,VM
हँम,PRP
आउ,CC
इ,DEM
जुअनिआ-मुना,NN
पसिनिआ,NN
के,RP
फेर,NN
में,PSP
पइसा,NN
जिआन,NN
करत,VM
पी-उ,VM
के,RP
गारी-गुप्ता,NN
करत,VM
।,SYM
;,SYM
दू,QC
सेर,NN
खेसारी,NN
मजूरी,NN
में,PSP
मिलत,VM
।,SYM
दसे-बीस,QC
रुपइआ,NN
में,PSP
अपनहुँ,PRP
बिकली,VM
मेढ़ानुओ,NN
बिक्कल,VM
आउ,CC
लइकनो-फइकन,NN
।,SYM
मेढ़ानु,NN
के,RP
कुटनी-पिसनी,NN
रोपा-डोभा,NN
करे,VM
पड़त,VAUX
लइकन,NN
गिढ़थ,NN
के,RP
जनावर,NN
के,RP
छेंक-रोम,NN
करत,VM
।,SYM
बिरायौ॰,NN
;,SYM
रोमना,NN
चरते,VM
समय,NST
मवेशियों,NN
को,RP
भटकने,VM
से,PSP
रोकना,VM
;,SYM
जानवरों,NN
को,RP
चरने,VM
के,RP
लिए,NN
घेरकर,NN
रखना,VM
चरते,VM
समय,NST
मवेशियों,NN
की,RP
देखभाल,NN
करना,VM
सुअर,NN
~,SYM
हमनी,PRP
के,RP
लइकन,NN
कमजेहन,NN
न,NEG
हो,VM
हे,VAUX
।,SYM
बाकि,CC
गरीबी,NN
के,RP
ओज्जह,NN
से,PSP
पिछड़,NN
जा,VM
हे,VAUX
।,SYM
काहाँ,WQ
घर,NN
पर,PSP
पढ़इआ,NN
आउ,CC
काहाँ,WQ
सुअर,NN
रोमना,VM
!,SYM
बिरायौ॰,NN
रोवा-रोहट,NN
आउ,CC
अबके,NST
मुसहरिआ,NN
में,PSP
रोवा-रोहट,NN
कइसन,WQ
होए,VM
लगलइ,VAUX
हल,VAUX
हो,VAUX
?,SYM
भोला,NN
भाई,NN
से,PSP
दरिआफऽ,NN
।,SYM
;,SYM
न,NEG
चुप,NN
रहबें,VM
?,SYM
अच्छा,JJ
ले,VM
एक,QC
पुरिआ,NN
आउ,CC
खा,VM
ले,VAUX
बाकि,CC
अबकी,NST
मुँह,NN
बएलें,VM
हें,VAUX
तो,RP
उठा,VM
के,RP
पटक्क,VM
देबउ,VAUX
।,SYM
दिन-रात,NST
रोवे-रोहट,NN
करले,VM
रहे,VAUX
हे,VAUX
।,SYM
न,NEG
मरे,NN
हे,VAUX
न,NEG
जीए,NN
हे,VAUX
चोला,NN
इछनाऽ,VM
देलक,VAUX
।,SYM
बिरायौ॰,NN
;,SYM
-,SYM
रोहता,NN
रोहँत,NN
;,SYM
दशा,NN
